filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
0_edneia-sample0.wav,0.4859066605567932,0.01904279738664627,2895.975373307781,2772.3348306641155,6334.616427951389,0.15495997299382716,-410.7143249511719,75.8744125366211,6.911468982696533,7.068387031555176,-2.7055282592773438,-2.356884479522705,-10.575593948364258,-6.6951799392700195,-17.473112106323242,-3.379021644592285,-13.380501747131348,-9.235177993774414,-10.351977348327637,-4.240152835845947,-10.194377899169922,-4.789182662963867,-6.751893043518066,-6.10886812210083,-10.257266998291016,-8.637762069702148
0_felipe-sample0.wav,0.4321484863758087,0.008409439586102962,2287.5701759673793,2443.5856766413117,4746.214978448276,0.11343839798850575,-405.0024108886719,98.36937713623047,28.20728874206543,31.05567169189453,2.2339377403259277,21.31744384765625,-18.733478546142578,-2.5187368392944336,-7.733648777008057,-0.15243656933307648,-3.8387093544006348,6.369487762451172,-0.31868666410446167,7.941329002380371,0.06096445396542549,1.9460965394973755,-0.979638397693634,9.423705101013184,-2.2677383422851562,3.596527338027954
0_guilherme-sample0.wav,0.48086556792259216,0.020236503332853317,2883.789852459788,2745.4492027546835,6316.975216749238,0.15464224466463414,-378.9626159667969,77.41184997558594,-2.13887882232666,3.136345148086548,-2.8924221992492676,1.4758837223052979,-4.85871696472168,-1.4410563707351685,-18.077722549438477,1.771324872970581,-13.24419116973877,-5.267105579376221,-9.818313598632812,-6.2047576904296875,-11.112655639648438,-5.70101261138916,-7.613611221313477,-9.157726287841797,-12.790521621704102,-10.267488479614258
10_edneia-sample10.wav,0.4303446114063263,0.021827533841133118,2779.0759233522267,2554.7485704228143,5503.440298685214,0.15111113757621952,-437.20220947265625,84.114501953125,10.959460258483887,-0.6169183850288391,-10.761527061462402,-8.052533149719238,-11.923781394958496,-5.0818305015563965,-20.51170539855957,-9.015179634094238,-19.672618865966797,-12.113734245300293,-4.902337074279785,-6.558987617492676,-14.391485214233398,-5.822502136230469,-3.361131191253662,-5.459229469299316,-9.923466682434082,-4.968612194061279
10_guilherme-sample10.wav,0.4419279098510742,0.016880938783288002,2967.9153063400845,2794.2775875880693,6398.512528582317,0.15577362804878048,-424.23089599609375,77.69061279296875,4.195730209350586,0.5911805629730225,-9.558116912841797,-1.1604363918304443,-2.2283782958984375,-2.23663330078125,-12.638070106506348,0.26850980520248413,-9.82679557800293,-7.949081897735596,-7.275192737579346,-4.9495062828063965,-10.518397331237793,-5.425246715545654,-11.00523567199707,-8.941838264465332,-9.848403930664062,-6.299263000488281
11_edneia-sample11.wav,0.47573259472846985,0.01884198561310768,2896.8373804240673,2761.6754544143746,6104.2691858803355,0.16142459032012196,-450.03753662109375,76.76692962646484,7.608814716339111,2.3346049785614014,-6.181447505950928,-6.029973030090332,-12.536735534667969,-9.028804779052734,-19.596710205078125,-5.168699264526367,-16.48088836669922,-11.344879150390625,-6.82655668258667,-4.929119110107422,-9.539447784423828,-5.899683952331543,-5.744499206542969,-7.2623419761657715,-10.095504760742188,-3.9914133548736572
11_guilherme-sample11.wav,0.39814579486846924,0.02139836549758911,2878.006368905345,2830.490444717671,6344.085388183594,0.14256591796875,-425.39935302734375,78.8129653930664,12.014890670776367,2.2090811729431152,-2.3676280975341797,6.954504489898682,-2.5177652835845947,-3.9127135276794434,-10.731681823730469,-2.99880313873291,-13.544954299926758,-10.896341323852539,-11.364730834960938,-6.1637749671936035,-9.42546272277832,-3.098093032836914,-5.647477149963379,-6.502195835113525,-11.462750434875488,-8.355264663696289
12_edneia-sample12.wav,0.3562594950199127,0.015987655147910118,2747.062780205191,2837.2112787046694,6394.297960069444,0.11433015046296297,-418.2650451660156,83.54318237304688,16.3957462310791,-8.501564025878906,-14.878334999084473,-5.143366813659668,-20.895050048828125,-9.155484199523926,-20.52886199951172,-3.9724044799804688,-20.392906188964844,-12.934338569641113,-12.615212440490723,-9.922383308410645,-7.747094631195068,1.818568468093872,-0.5555112361907959,-1.6641751527786255,-4.865849018096924,-4.56230354309082
12_guilherme-sample12.wav,0.41788262128829956,0.021474266424775124,2806.3465654995857,2750.7014022910816,6324.328017816311,0.13119283536585366,-402.48828125,78.90455627441406,2.3470029830932617,9.462379455566406,0.686620831489563,0.08391322195529938,-6.83050012588501,-4.259973526000977,-14.555818557739258,-1.5375088453292847,-12.559873580932617,-10.372977256774902,-8.933534622192383,-5.689874172210693,-12.998347282409668,-8.009172439575195,-6.188111305236816,-3.941513776779175,-9.536432266235352,-8.034164428710938
13_edneia-sample13.wav,0.42799097299575806,0.024629732593894005,2855.1032482925907,2685.366691301641,5959.970464939024,0.16789133955792682,-410.41363525390625,86.84500885009766,1.0899831056594849,-13.071549415588379,-8.679330825805664,-8.054136276245117,-12.454812049865723,-1.9191038608551025,-9.981000900268555,-1.6640664339065552,-19.02720832824707,-12.687508583068848,-7.01724100112915,-6.417325019836426,-10.419417381286621,-7.611021995544434,-6.171391487121582,-8.479832649230957,-10.588144302368164,-5.6244940757751465
